stm_car_user,Status,Date,ID,Title,Tipo,stm_genuine_price,Marca,Modelo,Versao,ymfc,"Ano Modelo",mileage,Cambio,Combustivel,Cor,Portas,Estilo,additional_features,"Image URL",Content,"Post Type",stm_car_location,stm_lat_car_admin,stm_lng_car_admin,car_mark_as_sold,registration_date,sale_price,"Author ID",vin_number,Motor,title_custom,km_custom,"OP custom"
46,publish,20211005,29598,"Fiat Siena",Usado,28900,Fiat,Siena,,2009,2010,120117,Automatizado,Flex,Branco,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/10/28A56C0D-D7F9-4B33-A1FB-0F55F361B877.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/EE8C9C6F-09C3-4F9C-BCC5-B295EE3C9496.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/CA126D5D-84F5-4C43-8C01-456425898456.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/3B95F72D-52BE-4DC2-82C7-71252D1164F9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/F0B2D6A9-D4F5-4B00-9971-8F938C2B0B22.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/6159C5D4-5C2A-401F-89C3-CE2B89BFE7B4.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/1BDA0F9E-B354-4AAE-890D-807E712E93DD.jpeg",N/A,listings,Unai,,,,,,46,HLX,1.8,"Fiat Siena  1.8 HLX      ",120117,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20211005,29607,"Volkswagen Fox",Usado,46900,Volkswagen,Fox,,2014,2015,113456,Manual,Flex,Vermelho,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/871C60FC-C001-4162-BA46-F91A7E08B711.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/DA8FE95D-2030-400C-BC2C-BC184AB5B3E5.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/6F9A942F-4691-44DF-B9B0-7B3C293554BA.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/CF941793-4EE3-402E-BE5A-60E43947BF3C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/72B710FE-8A29-4547-A873-65492BBD0140.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/D30F8343-8769-426F-B005-572C78B4A9EC.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/63B1832E-70DC-4C21-9E7B-AD9ED0F9E4E0.jpeg",N/A,listings,Unai,,,,,,46,Comfortline,1.6,"Volkswagen Fox  1.6 Comfortline      ",113456,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
3,publish,20211006,29618,"Volkswagen Saveiro",Usado,76900,Volkswagen,Saveiro,,2015,2016,81072,Manual,Flex,Branco,2,Picape,"Ar condicionado,Direção hidráulica,Vidro elétrico,Trava elétrica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3185.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3186.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3184.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3183.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3182.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3181.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3188.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3190.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3189.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3187.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3193.jpg","SAVEIRO CROSS 1.6 MSI ANO 2015/2016 - R$ 76.900
- ar condicionado 
- direção hidráulica
- computador de bordo
- Comando de áudio no volante
- cd player com MP3
- entrada USB 
- faróis de neblina
- alarme
- travas elétricas
- vidros elétricos dianteiros
- retrovisores elétricos
- seta  nos retrovisores
- airbag motorista
- airbag passageiro
- freios ABS
- volante com regulagem de altura
- banco com regulagem de altura
- encosto cabeça traseiro
- desemb. traseiro
- sensor de estacionamento traseiro
- rodas de liga leve   205/60 R15
- capota maritima
- engate de reboque
- KM - 81072
Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,UNAI-MG,,,,,,3,"CROSS MSI",1.6,"Volkswagen Saveiro  1.6 Cross MSI     ",81072,"Ar condicionado|Direção hidráulica|Sensor estacionamento|Trava elétrica|Vidro elétrico"
5,publish,20211006,29633,"Chevrolet S10",Usado,145900,Chevrolet,S10,,2017,2018,154898,Automático,Flex,Prata,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/FBCD4A76-4E38-4327-901A-531697C8C521.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/5E11F4DC-E92F-444E-8D97-CA04133D4D8D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/CB93191B-489B-4DAE-A243-80899ACB9C15.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/A46594B2-12EF-40D0-ACD5-8203963F01DF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/B9FA10B9-F029-46EA-AE4F-E86A6BE33DE1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/A0020EA9-A485-453E-BAA3-5719C6FD074E.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/D86A7526-ECDF-4BEE-8839-158ECD71D3F3.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/1FAB3D63-D074-4B29-9D86-EB7CA876AF2B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/C5965260-C310-484E-9377-CB9081F062C8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/B35BB815-B411-4973-A2CB-7EEE2BC44A5B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/43A94602-326F-44DA-85AC-D1E544B7876B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/893A44A0-4BC1-4AE8-BBD8-16ABE68D5143.jpeg",N/A,listings,Unai-MG,,,,,,5,"2.5 LTZ 4X2 CD 16V FLEX 4P AUTOMÁTICO",2.5,"Chevrolet S10  2.5 LTZ 4X2 CD 16V Flex ",154898,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
7,publish,20211006,29647,"Ford Ranger",Usado,139900,Ford,Ranger,,2017,2018,135224,Manual,Diesel,Branco,4,Picape,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-10.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-11.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-03.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-02.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Ford-Ranger-Branca-2017-18-manual-06-10-2021-01.jpg","Ranger muito nova Carro com procedência.
Outros Opcionais: Porta-copos, Farol de neblina, Direção Elétrica, Comando de áudio no volante, Controle de estabilidade, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.",listings,UNAI-MG,,,,,,7,"XLS 4X4",2.2,"Ford Ranger  2.2 XLS 4X4     ",135224,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
7,publish,20211006,29660,"Fiat Punto",Usado,48900,Fiat,Punto,,2015,2016,38348,Automático,Flex,Branco,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-03.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-02.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/Fiat-Punto-1.6-Essence-Sp-Dualogic-2015-16-21-06-21-01.jpg","Opcionais: Porta-copos, Farol de neblina, Direção Elétrica, Comando de áudio no volante, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.",listings,UNAI-MG,,,on,,,7,"ESSENCE SP",1.6,"Fiat Punto  1.6 Essence SP     ",38348,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Direção hidráulica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20211006,29671,"Honda HRV",Usado,98000,Honda,HRV,,2018,2018,49590,CVT,Flex,Cinza,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/244734225_891257794836524_4173797898161100814_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244735472_891257881503182_7357617504937088013_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244746592_891257994836504_3074344817689376003_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244736596_891258061503164_8761402723607749606_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244770341_891258228169814_7593750479649080462_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244830899_891258134836490_8807113777252004539_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244479950_891258384836465_4421631721606441661_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244751737_891258314836472_884392592965149564_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244778564_891258478169789_2225369868954664814_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244756543_891258628169774_1618802238324567033_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/244730521_891258744836429_4840098906056676012_n.jpg","🚘 HONDA HR-V 
 1.8 16V FLEX LX 4P AUTOMÁTICO
 📅 2018/2018
 💰 Valor: R$98.000,00
——————————
Único dono
IPVA pago
Licenciado
Revisado em concessionária
 —————————— 
 Mais infos:
49590 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Rádio e CD Player
Freio ABS
Air bag do motorista
Rodas de liga leve
Desembaçador traseiro
Rádio e toca fitas
Air bag duplo
Ar quente
Limpador traseiro
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Porta-copos
GPS
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,on,,,55,LX,1.8,"Honda HRV  1.8 LX      ",49590,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
5,publish,20211007,29684,"Fiat Strada",Usado,85900,Fiat,Strada,,2020,2019,65629,Manual,Flex,Cinza,3,,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/D6FC1CFB-6DF4-4228-A29A-0D36EC808158.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/25F2026E-DFB6-4BC2-8613-1A33C4599608.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/D75AB6D6-E85F-48F0-BC1E-6B0FCA20B120.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/B246F454-9A07-4C63-AB97-91B102D1850E.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/994B5117-A2E4-407D-9A63-339090A9AD08.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/44FB3F95-BE7D-48EF-8D5F-793AFFF138D1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/B89112EA-20FF-4C45-9A04-F655B7AA5A51.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/F6C14DFD-D082-41CD-9A3B-7915C9D9087A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/ADAC2394-5915-4B31-BD2B-E02847857910.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/2B773BFA-D004-45AD-ABD4-421390C6C463.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/450B2C98-DA09-4FBA-9D8B-DBB3E39473BC.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/5AE985E8-F037-4E0B-B825-6F6EA2135718.jpeg",N/A,listings,Unaí-mg,,,,,,5,"1.4 mpi freedom cd 8V flex 3p manual",1.4,"Fiat Strada  1.4 Freedom CD 8V Flex ",65629,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
55,publish,20211008,29698,"Honda Civic",Usado,76000,Honda,Civic,,2015,2016,95032,Automático,Flex,Branco,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165037593.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165021315.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165027716.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165119209.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165111392.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165251134.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165229939.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_20211006_165238057.jpg","🚘 HONDA CIVIC 
 2.0 LXR 16V FLEX 4P AUTOMÁTICO
 📅 2015/2016
 💰 Valor: R$ 76.000,00
——————————
IPVA pago
Licenciado
 —————————— 
 Mais infos:
95.032 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Rádio e CD Player
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Air bag duplo
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Porta-copos
Ar condicionado digital
Farol de neblina
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo

Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unaí Mg",,,on,,,55,LXR,2.0,"Honda Civic  2.0 LXR      ",95032,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20211011,29708,"Ford Fusion",Usado,40000,Ford,Fusion,,2010,2010,127807,Automático,Gasolina,Prata,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/245395669_894279484534355_5209103785609853881_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245336892_894279537867683_3249351241581948622_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245393333_894279594534344_2891054156478700212_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245433458_894279694534334_4323066533978062174_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245466254_894279651201005_3094751296629194358_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245394072_894279754534328_7777948256018615036_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245431237_894279794534324_6735345086860245017_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245407217_894279847867652_302507733407869581_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245417451_894279937867643_5382061882947951668_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245299227_894279894534314_3681757451201524845_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245485640_894279991200971_1077979076822733744_n.jpg","🚘 FORD FUSION 
 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO
 📅 2010/2010
 💰 Valor: R$40.000,00
——————————
IPVA pago
Licenciado
 —————————— 
 Mais infos:
127807 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Rádio e CD Player
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Rádio e toca fitas
Air bag duplo
Ar quente
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Controle de tração
Porta-copos
Ar condicionado digital
Farol de neblina
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,SEL,2.5,"Ford Fusion  2.5 SEL      ",127807,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20211011,29721,"Land Rover Range Rover",Usado,135000,"Land Rover","Range Rover",,2013,2013,87954,Automático,Gasolina,Branco,2,SUV,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/245434619_894338551195115_2397575429005033212_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245409212_894338614528442_3883157125227789186_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245345867_894338684528435_3128384522814766740_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245428319_894338737861763_4576141467081292568_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245444680_894338867861750_8317297559089636833_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245353846_894338807861756_5333352723216424897_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245428619_894338971195073_3493168097551560925_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245400910_894339031195067_8341393746238332137_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245480511_894338917861745_3788014623065446587_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245453456_894339091195061_2549019310777694809_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/245480107_894339211195049_5573847301376252053_n.jpg","🚘 LAND ROVER RANGE ROVER EVOQUE 
 2.0 DYNAMIC COUPÉ 4WD 16V GASOLINA 3P AUTOMÁTICO
 📅 2013/2013
 💰 Valor: R$135.000,00
——————————
IPVA pago
Licenciado
 —————————— 
 Mais infos:
87954 km
Ar condicionado
Direção hidráulica
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Teto solar
Ar quente
Limpador traseiro
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Porta-copos
Ar condicionado digital
GPS
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Controle de estabilidade
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,"EVOQUE DYNAMIC",2.0,"Land Rover Range Rover  2.0 Evoque Dynamic     ",87954,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
5,publish,20211011,29734,"Toyota Corolla",Usado,165900,Toyota,Corolla,,2021,2022,6598,Automático,Flex,Branco,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/10/1952BF2C-8D63-4875-BDE2-678352F51436.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/A85005E8-FD7E-469A-843B-249809C6E728.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/C830DA4F-2D29-495A-A62C-6D648AF6F6BB.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/F54E2084-BB2D-42A0-AA35-5AAB9BAE633A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/F1E4A44D-569F-443F-B8C0-6B76F22C88FB.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/11C55EEB-31D5-4D5B-860A-81405DED08F7.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/B5E4BED6-0144-47DB-8557-42108EC8DBF8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/E53D2A5D-98DE-425E-9DD2-8E04F2291812.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/859C677C-7E3E-4171-8B51-6DD244BD6B88.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/1A6E4B45-45F7-4DA0-88B8-F7F92A067C59.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/EE6853E6-A4EC-4E0D-9261-5882D1B316D9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/10/41E1C542-E855-4B95-ADED-F39D2947B679.jpeg","Carro muito pouco rodado apenas 6 mil km
Nunca viu terra!!",listings,Unai-MG,,,,,,5,"2.0 VVT-IE FLEX XRE DIRECT SHIFT",2.0,"Toyota Corolla  2.0 Vvt-ie Flex XRE Direct Shift ",6598,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
3,publish,20211013,29780,"Fiat Palio",Usado,57900,Fiat,Palio,,2016,2016,50254,Manual,Flex,Preto,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica","http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3211.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3212.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3210.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3215.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3214.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3213.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3216.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3219.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3221.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3218.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/10/IMG_3223.jpg","PALIO WEEKEND ADVENTURE 1.8 FLEX ANO 2016/2016 - R$ 57.900
- ar condicionado 
- direção hidráulica
- computador de bordo
- cd player com MP3
- faróis de neblina
- faróis de milha
- alarme
- travas elétricas
- vidros elétricos dianteiros
- vidros elétricos traseiros
- retrovisores elétricos
- seta  nos retrovisores
- airbag motorista
- airbag passageiro
- freios ABS
- volante com regulagem de altura
- encosto cabeça traseiro
- desemb. traseiro
- limpador vidro traserio
- sensor de estacionamento traseiro
- rodas de liga leve   205/60 R16
- KM - 50254
Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,UNAI-MG,,,on,,,3,"WEEKEND ADVENTURE",1.8,"Fiat Palio  1.8 Weekend Adventure     ",50254,"Alarme|Ar condicionado|Direção hidráulica|Trava elétrica|Vidro elétrico"
